price,m2_price,square,rooms,floor,floors,condition,condition_encoded
45050,850,53,1,2,12,под самоотделку (ПСО),3
49500,1151,43,2,2,4,под самоотделку (ПСО),3
49500,1053,47,2,2,4,хорошее,2
152000,1635,93,3,3,6,евроремонт,4
59000,1261,47,1,10,16,под самоотделку (ПСО),3
41000,1025,40,2,1,3,среднее,1
63000,1537,41,1,3,12,под самоотделку (ПСО),3
64000,1164,55,2,2,13,под самоотделку (ПСО),3
38500,1100,35,1,3,4,хорошее,2
48900,1137,43,2,2,4,среднее,1
61500,1183,52,2,2,9,среднее,1
36500,912,40,2,3,4,евроремонт,4
58500,750,78,2,9,14,под самоотделку (ПСО),3
64000,1164,55,2,2,12,евроремонт,4
51809,1030,50,1,11,14,под самоотделку (ПСО),3
61500,1183,52,2,2,9,хорошее,2
62000,1292,48,1,1,9,евроремонт,4
117000,1114,105,3,8,12,под самоотделку (ПСО),3
52000,1182,44,1,10,12,среднее,1
52500,1193,44,1,4,10,евроремонт,4
58000,919,63,2,7,12,под самоотделку (ПСО),3
52000,963,54,2,8,10,евроремонт,4
59500,1026,58,3,5,5,хорошее,2
50000,500,100,3,9,10,хорошее,2
33000,702,47,1,12,12,под самоотделку (ПСО),3
36000,898,40,1,15,15,под самоотделку (ПСО),3
63500,1155,55,2,2,13,евроремонт,4
53000,1262,42,1,7,12,хорошее,2
76000,1086,70,3,1,5,хорошее,2
42500,733,58,2,12,14,под самоотделку (ПСО),3
225000,1324,170,4,3,10,евроремонт,4
112828,733,154,4,11,14,среднее,1
68500,1317,52,2,8,9,хорошее,2
136000,1162,117,3,2,9,среднее,1
64000,1164,55,2,2,12,под самоотделку (ПСО),3
61000,1109,55,1,5,12,евроремонт,4
77000,786,98,3,12,15,под самоотделку (ПСО),3
46500,1033,45,1,5,10,хорошее,2
78500,1154,68,2,10,10,евроремонт,4
70700,786,90,3,11,12,евроремонт,4
61778,950,65,2,3,14,среднее,1
38800,1293,30,1,2,3,хорошее,2
54000,1286,42,1,7,12,евроремонт,4
72000,809,89,3,9,10,под самоотделку (ПСО),3
66000,1100,60,2,7,7,хорошее,2
61000,1271,48,2,8,9,хорошее,2
52500,905,58,3,4,4,под самоотделку (ПСО),3
71000,617,115,3,5,9,под самоотделку (ПСО),3
68500,1317,52,1,8,9,хорошее,2
45500,910,50,2,10,11,хорошее,2
83500,861,97,4,11,12,под самоотделку (ПСО),3
51500,1207,43,1,3,12,евроремонт,4
61800,922,67,2,10,10,среднее,1
93600,1200,78,2,5,14,хорошее,2
53900,914,59,3,4,4,хорошее,2
43800,952,46,1,7,9,под самоотделку (ПСО),3
105000,1071,98,3,7,9,евроремонт,4
66000,1179,56,2,9,9,евроремонт,4
180000,1224,147,3,7,18,евроремонт,4
56000,1217,46,2,1,4,хорошее,2
200000,1136,176,5,1,10,евроремонт,4
42000,1000,42,2,15,16,евроремонт,4
76500,981,78,2,1,9,евроремонт,4
66500,1188,56,2,9,9,евроремонт,4
82000,812,101,3,6,10,хорошее,2
61000,782,78,3,11,13,под самоотделку (ПСО),3
296000,1600,185,3,9,14,евроремонт,4
135000,1089,124,4,12,14,евроремонт,4
55000,948,58,3,4,5,под самоотделку (ПСО),3
156600,870,180,4,3,14,под самоотделку (ПСО),3
35000,841,42,1,13,14,под самоотделку (ПСО),3
38500,1132,34,3,8,9,хорошее,2
72000,1412,51,2,8,12,евроремонт,4
39500,919,43,1,9,12,под самоотделку (ПСО),3
91000,1083,84,3,8,9,евроремонт,4
128700,820,157,4,11,14,под самоотделку (ПСО),3
50000,1000,50,2,4,5,евроремонт,4
58000,945,61,2,6,14,под самоотделку (ПСО),3
